time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-01T11:48:19.000Z,51.5389,-178.4637,13.2,2.4,ml,,,,0.45,ak,ak11520509,2015-03-05T02:13:34.924Z,"44km SSW of Tanaga Volcano, Alaska",earthquake
2015-03-01T11:49:28.080Z,38.7895012,-122.7294998,2.22,0.5,md,12,73,0.008427,0.04,nc,nc72403630,2015-03-01T13:40:01.918Z,"2km ENE of The Geysers, California",earthquake
2015-03-01T11:50:37.645Z,39.1321,-119.6393,8.9499,0.01,ml,5,188.04,0.053,0.1147,nn,nn00485137,2015-03-01T15:36:47.536Z,"11km ESE of Carson City, Nevada",earthquake
2015-03-01T11:52:30.090Z,34.1236667,-117.4198333,8.97,0.69,ml,15,80,0.1069,0.13,ci,ci37106039,2015-03-02T18:05:45.721Z,"5km NE of Fontana, California",earthquake
2015-03-01T11:54:24.559Z,41.8425,-119.6546,4.6433,0.88,ml,4,225.72,0.154,0.121,nn,nn00485448,2015-03-03T05:48:26.330Z,"68km SE of Lakeview, Oregon",earthquake
2015-03-01T11:58:49.450Z,32.957,-115.5443333,12.68,1.43,ml,19,85,0.05706,0.38,ci,ci37106047,2015-03-02T18:05:32.613Z,"3km SSW of Brawley, California",earthquake
2015-03-01T12:00:13.500Z,17.94,-66.724,17,2.2,Md,5,226.8,0.15091697,0.18,pr,pr15060004,2015-03-01T15:31:26.007Z,"6km S of Tallaboa, Puerto Rico",earthquake
2015-03-01T12:24:43.000Z,63.5778,-147.5716,19.9,1.1,ml,,,,0.78,ak,ak11520510,2015-03-05T02:12:28.774Z,"71km ENE of Cantwell, Alaska",earthquake
2015-03-01T12:26:14.000Z,60.6295,-152.2129,92,1.3,ml,,,,0.49,ak,ak11522410,2015-03-05T02:13:52.989Z,"33km ENE of Redoubt Volcano, Alaska",earthquake
2015-03-01T12:27:44.000Z,60.374,-139.6166,6.4,0.9,ml,,,,0.74,ak,ak11520511,2015-03-05T02:12:29.641Z,"92km N of Yakutat, Alaska",earthquake
2015-03-01T12:28:06.500Z,35.331,-97.9672,3.894,2.8,mb_lg,,157,,0.61,us,usc000tu6h,2015-04-11T06:17:14.040Z,"2km NW of Minco, Oklahoma",earthquake
2015-03-01T12:31:32.000Z,60.3618,-139.6059,12.6,1,ml,,,,0.71,ak,ak11520513,2015-03-05T02:12:30.220Z,"91km N of Yakutat, Alaska",earthquake
2015-03-01T12:32:21.000Z,61.0498,-152.4012,120.4,1.3,ml,,,,0.26,ak,ak11522413,2015-03-05T02:13:53.544Z,"65km NNE of Redoubt Volcano, Alaska",earthquake
2015-03-01T12:33:52.542Z,36.9674,-117.8122,0,0.37,ml,6,272.59,0.297,0.1326,nn,nn00485154,2015-03-01T16:42:46.857Z,"45km NNE of Lone Pine, California",earthquake
2015-03-01T12:40:45.000Z,60.5618,-152.9493,122.4,1.4,ml,,,,0.36,ak,ak11522414,2015-03-05T02:13:54.489Z,"14km NW of Redoubt Volcano, Alaska",earthquake
2015-03-01T12:46:12.516Z,41.8519,-119.6362,8.0736,0.69,ml,4,224.52,0.157,0.1563,nn,nn00485595,2015-03-03T22:49:17.452Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-01T12:54:08.710Z,35.7546667,-120.3158333,6.62,0.94,md,31,77,0.03709,0.05,nc,nc72403635,2015-03-03T20:36:02.701Z,"12km NNE of Shandon, California",earthquake
2015-03-01T13:02:49.880Z,32.9635,-115.5346667,11.87,1.8,ml,27,87,0.06562,0.38,ci,ci37106055,2015-03-02T17:47:14.147Z,"2km SSW of Brawley, California",earthquake
2015-03-01T13:03:50.000Z,63.4684,-145.8363,10.3,2.7,ml,,,,1.02,ak,ak11520514,2015-04-01T16:33:41.040Z,"54km SW of Deltana, Alaska",earthquake
2015-03-01T13:08:35.340Z,38.8251667,-122.85,2.44,1.24,md,43,40,0.00587,0.04,nc,nc72403645,2015-03-07T00:27:06.429Z,"9km WNW of The Geysers, California",earthquake
2015-03-01T13:21:49.900Z,38.8411674,-122.8030014,2.41,0.86,md,16,80,0.01026,0.02,nc,nc72403650,2015-03-01T15:37:02.011Z,"7km WNW of Cobb, California",earthquake
2015-03-01T13:27:34.930Z,-29.5747,-178.2991,172.35,4.1,mb,,91,0.46,0.22,us,usc000tva1,2015-04-12T13:45:12.040Z,"51km SW of Raoul Island, New Zealand",earthquake
2015-03-01T13:28:37.000Z,33.4693333,-116.5678333,8.7,0.1,ml,16,138,0.03828,0.07,ci,ci37106063,2015-03-02T21:05:33.385Z,"14km SE of Anza, California",earthquake
2015-03-01T13:29:23.000Z,60.5288,-147.3945,15,1.1,ml,,,,0.36,ak,ak11520521,2015-03-05T02:12:38.477Z,"75km ESE of Whittier, Alaska",earthquake
2015-03-01T13:37:18.000Z,61.2559,-148.1945,19.4,1,ml,,,,0.57,ak,ak11522417,2015-03-05T02:13:55.193Z,"55km SE of Butte, Alaska",earthquake
2015-03-01T13:38:43.157Z,37.2031,-117.0184,13.1907,0.01,ml,6,255.64,0.223,0.1061,nn,nn00485155,2015-03-01T16:49:13.169Z,"39km NW of Beatty, Nevada",earthquake
2015-03-01T13:39:00.000Z,63.4507,-145.858,12.2,1.2,ml,,,,0.68,ak,ak11522418,2015-03-05T02:13:55.772Z,"56km SW of Deltana, Alaska",earthquake
2015-03-01T13:41:32.120Z,47.7671667,-122.8413333,15.27,0.59,md,11,116,0.06556,0.15,uw,uw60977771,2015-03-02T02:20:38.110Z,"14km WSW of Lofall, Washington",earthquake
2015-03-01T13:43:28.462Z,41.8525,-119.6486,3.106,1.14,ml,5,224.19,0.15,0.2053,nn,nn00485132,2015-03-01T15:23:13.644Z,"68km ESE of Lakeview, Oregon",earthquake
2015-03-01T13:48:04.000Z,60.3953,-151.7077,66.4,1.6,ml,,,,0.39,ak,ak11520522,2015-03-05T02:12:54.501Z,"22km W of Cohoe, Alaska",earthquake
2015-03-01T13:48:04.684Z,37.2164,-117.0242,14.4358,0.25,ml,9,168.32,0.236,0.1289,nn,nn00485157,2015-03-01T16:52:37.544Z,"41km NW of Beatty, Nevada",earthquake
2015-03-01T13:49:18.798Z,37.2181,-117.0217,11.3058,0.09,ml,10,168.68,0.238,0.1315,nn,nn00485158,2015-03-01T16:55:56.272Z,"41km NW of Beatty, Nevada",earthquake
2015-03-01T13:53:23.958Z,41.855,-119.6523,7.7597,1.66,ml,5,223.71,0.146,0.151,nn,nn00485122,2015-03-02T02:23:14.630Z,"73km SE of Lakeview, Oregon",earthquake
2015-03-01T13:58:04.362Z,41.8498,-119.6507,7.1659,1.42,ml,5,224.59,0.15,0.1042,nn,nn00485123,2015-03-01T15:26:50.498Z,"68km ESE of Lakeview, Oregon",earthquake
2015-03-01T14:00:19.570Z,45.3273333,-121.6838333,7.01,0.24,md,8,131,0.02051,0.09,uw,uw60977786,2015-03-02T02:25:52.480Z,"23km E of Mount Hood Village, Oregon",earthquake
2015-03-01T14:01:30.063Z,37.2031,-117.0237,16.5454,0.73,ml,9,165.21,0.223,0.1406,nn,nn00485124,2015-03-01T16:06:21.388Z,"40km NW of Beatty, Nevada",earthquake
2015-03-01T14:02:04.680Z,33.1501667,-116.3968333,10.34,1.15,ml,42,31,0.1189,0.27,ci,ci37106071,2015-03-02T17:49:57.420Z,"12km S of Borrego Springs, California",earthquake
2015-03-01T14:14:57.449Z,37.208,-117.0257,14.2467,0.2,ml,9,166.38,0.228,0.1205,nn,nn00485160,2015-03-01T16:59:12.286Z,"40km NW of Beatty, Nevada",earthquake
2015-03-01T14:20:53.900Z,19.4037,-155.279,1.2,1.9,md,,32.3999974080002,0.008983153,0.21,hv,hv60862746,2015-03-01T14:23:52.000Z,"5km SW of Volcano, Hawaii",earthquake
2015-03-01T14:22:50.270Z,35.9211667,-120.4705,5.21,2.78,md,81,41,0.0255,0.07,nc,nc72403665,2015-03-03T00:30:06.256Z,"26km SSW of Coalinga, California",earthquake
2015-03-01T14:24:38.310Z,33.4275,-116.4266667,15.12,1.07,ml,36,54,0.09565,0.15,ci,ci37106079,2015-03-02T21:12:12.300Z,"20km NNW of Borrego Springs, California",earthquake
2015-03-01T14:25:19.910Z,38.8143333,-122.7913333,3.39,1.48,md,52,27,0.007072,0.05,nc,nc72403670,2015-03-06T21:06:02.968Z,"5km W of Cobb, California",earthquake
2015-03-01T14:30:03.703Z,37.1457,-117.2629,10.817,0.2,ml,6,164.01,0.171,0.1771,nn,nn00485161,2015-03-01T17:02:33.162Z,"51km WNW of Beatty, Nevada",earthquake
2015-03-01T14:31:28.950Z,47.7703333,-122.8561667,16,0.45,md,6,186,0.05639,0.11,uw,uw60977791,2015-03-02T02:27:28.600Z,"14km N of Seabeck, Washington",earthquake
2015-03-01T14:38:14.000Z,62.4842,-151.6821,1.6,1.2,ml,,,,0.61,ak,ak11520527,2015-03-05T02:13:38.966Z,"83km WNW of Talkeetna, Alaska",earthquake
2015-03-01T14:39:16.693Z,41.8492,-119.6529,8.0609,1.6,ml,5,143.47,0.15,0.1137,nn,nn00485126,2015-03-02T02:31:43.140Z,"71km SE of Lakeview, Oregon",earthquake
2015-03-01T14:48:19.600Z,19.4033,-155.2818,1.4,1.8,Ml,,61.2,0.00898315,0.15,hv,hv60862756,2015-03-01T14:54:06.905Z,"5km WSW of Volcano, Hawaii",earthquake
2015-03-01T14:58:15.791Z,37.2387,-118.2035,0,0.74,ml,7,146.04,0.186,0.2272,nn,nn00485127,2015-03-01T17:07:05.858Z,"11km NE of Big Pine, California",earthquake
2015-03-01T15:02:46.587Z,37.194,-117.0138,15.2554,0.57,ml,9,253.34,0.214,0.1419,nn,nn00485128,2015-03-01T16:12:48.889Z,"38km NW of Beatty, Nevada",earthquake
2015-03-01T15:03:49.376Z,37.2078,-117.0171,13.6237,1.17,ml,10,166.22,0.228,0.1328,nn,nn00485129,2015-03-01T22:27:14.885Z,"40km NW of Beatty, Nevada",earthquake
2015-03-01T15:04:13.000Z,63.8478,-150.0451,1.5,0.7,ml,,,,0.57,ak,ak11520529,2015-03-05T02:12:39.304Z,"53km W of Healy, Alaska",earthquake
2015-03-01T15:08:28.410Z,-17.1815,-71.8382,55.51,5,mb,,99,1.852,0.73,us,usc000tu6s,2015-04-12T14:02:43.040Z,"4km WSW of Punta de Bombon, Peru",earthquake
2015-03-01T15:12:07.560Z,37.2107,-117.0312,14.0346,0.1,ml,10,167.08,0.231,0.0923,nn,nn00485165,2015-03-02T16:30:02.905Z,"41km NW of Beatty, Nevada",earthquake
2015-03-01T15:17:34.000Z,61.4242,-146.8554,16.5,0.9,ml,,,,0.41,ak,ak11522422,2015-03-05T02:13:56.466Z,"42km NW of Valdez, Alaska",earthquake
2015-03-01T15:23:05.000Z,62.0417,-149.0804,46.2,1,ml,,,,0.27,ak,ak11522423,2015-03-05T02:13:57.212Z,"29km NNW of Sutton-Alpine, Alaska",earthquake
2015-03-01T15:26:00.000Z,63.1609,-151.3223,0.9,1.1,ml,,,,0.72,ak,ak11520552,2015-03-05T02:12:37.059Z,"112km NNW of Talkeetna, Alaska",earthquake
2015-03-01T15:32:48.840Z,38.7963333,-122.7931671,0.45,0.79,md,17,71,0.005172,0.06,nc,nc72403685,2015-03-01T17:12:02.525Z,"3km WNW of The Geysers, California",earthquake
2015-03-01T15:34:43.210Z,33.4735,-116.5693333,8.39,0.19,ml,16,142,0.03466,0.07,ci,ci37106095,2015-03-02T21:14:35.662Z,"13km SE of Anza, California",earthquake
2015-03-01T15:39:54.000Z,62.4373,-148.0038,9.2,1.3,ml,,,,0.56,ak,ak11520554,2015-03-05T02:13:39.592Z,"84km NNE of Sutton-Alpine, Alaska",earthquake
2015-03-01T15:41:35.959Z,37.2061,-117.0168,16.1603,1.04,ml,15,165.82,0.226,0.189,nn,nn00485139,2015-03-01T22:27:49.919Z,"40km NW of Beatty, Nevada",earthquake
2015-03-01T15:43:18.160Z,37.5701667,-118.8483333,7.66,0.81,md,21,105,0.02503,0.04,nc,nc72403690,2015-03-03T18:35:17.071Z,"13km SE of Mammoth Lakes, California",earthquake
2015-03-01T15:44:21.980Z,38.7961667,-122.7953333,1,0.14,md,11,95,0.006518,0.04,nc,nc72403695,2015-03-04T02:01:37.540Z,"3km WNW of The Geysers, California",earthquake
2015-03-01T15:44:56.500Z,32.9581667,-115.5386667,10.49,1.36,ml,18,86,0.0595,0.39,ci,ci37106103,2015-03-02T17:46:54.586Z,"2km SSW of Brawley, California",earthquake
2015-03-01T15:46:17.370Z,31.0161,141.7886,22.93,4.5,mb,,120,2.681,0.85,us,usc000tu72,2015-04-05T15:26:01.040Z,"296km SE of Hachijo-jima, Japan",earthquake
2015-03-01T15:48:18.510Z,-27.2668,-71.5486,11.05,4.9,mww,,107,1.008,1.37,us,usc000tu6z,2015-04-05T15:36:58.040Z,"120km W of Copiapo, Chile",earthquake
2015-03-01T15:51:15.000Z,63.8491,-150.0762,0.1,0.6,ml,,,,0.55,ak,ak11520556,2015-03-05T02:12:37.733Z,"54km W of Healy, Alaska",earthquake
2015-03-01T15:53:52.040Z,38.7971667,-122.7945,0.85,2.27,md,67,19,0.006505,0.05,nc,nc72403700,2015-03-03T06:19:04.885Z,"3km NW of The Geysers, California",earthquake
2015-03-01T15:54:29.733Z,37.2041,-117.0292,15.4806,0.85,ml,9,165.51,0.224,0.1449,nn,nn00485144,2015-03-01T16:37:49.832Z,"40km NW of Beatty, Nevada",earthquake
2015-03-01T15:55:46.730Z,38.7961667,-122.7948333,0.94,1.33,md,44,38,0.006173,0.04,nc,nc72403705,2015-03-07T00:33:07.753Z,"3km WNW of The Geysers, California",earthquake
2015-03-01T15:56:26.340Z,38.7945,-122.7965,0.94,0.42,md,13,107,0.006835,0.04,nc,nc72403710,2015-03-04T03:44:02.973Z,"3km WNW of The Geysers, California",earthquake
2015-03-01T15:58:53.000Z,62.0099,-150.7293,2,1,ml,,,,0.63,ak,ak11522427,2015-03-05T02:13:57.798Z,"46km NW of Willow, Alaska",earthquake
2015-03-01T15:58:53.147Z,37.2045,-117.0296,14.8214,0.35,ml,9,165.61,0.224,0.1361,nn,nn00485146,2015-03-01T16:31:27.764Z,"40km NW of Beatty, Nevada",earthquake
2015-03-01T16:01:18.530Z,34.044,-116.9353333,14.4,1.09,ml,38,57,0.04943,0.3,ci,ci37106111,2015-03-02T17:46:51.226Z,"10km E of Yucaipa, California",earthquake
2015-03-01T16:02:25.000Z,61.0065,-138.5859,19.9,1.6,ml,,,,0.97,ak,ak11520557,2015-03-05T02:13:40.183Z,"64km WNW of Haines Junction, Canada",earthquake
2015-03-01T16:03:06.400Z,38.7966667,-122.7955,0.88,0.43,md,21,72,0.006873,0.05,nc,nc72403720,2015-03-04T03:44:03.036Z,"4km WNW of The Geysers, California",earthquake
2015-03-01T16:05:55.830Z,33.5078333,-116.4815,9.33,0.93,ml,36,46,0.04913,0.18,ci,ci37106119,2015-03-02T17:48:45.470Z,"19km ESE of Anza, California",earthquake
2015-03-01T16:06:29.000Z,54.6746,-161.278,25.6,2.3,ml,,,,0.34,ak,ak11522429,2015-03-05T02:13:58.465Z,"88km SW of Sand Point, Alaska",earthquake
2015-03-01T16:06:37.000Z,63.06,-151.5118,0.1,0.7,ml,,,,0.44,ak,ak11522430,2015-03-05T02:13:36.372Z,"109km NW of Talkeetna, Alaska",earthquake
2015-03-01T16:07:50.000Z,63.0359,-151.4573,0.8,0.7,ml,,,,0.66,ak,ak11522431,2015-03-05T02:13:59.151Z,"105km NW of Talkeetna, Alaska",earthquake
2015-03-01T16:07:51.440Z,38.7956657,-122.7943344,0.62,0.82,md,13,78,0.01231,0.04,nc,nc72403725,2015-03-01T17:01:07.672Z,"3km WNW of The Geysers, California",earthquake
2015-03-01T16:09:45.000Z,60.8371,-151.1534,71.5,1,ml,,,,0.36,ak,ak11522432,2015-03-05T02:13:59.778Z,"17km NNE of Nikiski, Alaska",earthquake
2015-03-01T16:11:10.380Z,47.5668333,-122.777,18.88,0.86,md,9,148,0.02042,0.13,uw,uw60977826,2015-03-02T02:35:52.180Z,"6km WSW of Erlands Point-Kitsap Lake, Washington",earthquake
2015-03-01T16:17:40.530Z,38.7915001,-122.7953339,1.32,0.8,md,12,105,0.006826,0.03,nc,nc72403730,2015-03-01T17:01:08.827Z,"3km WNW of The Geysers, California",earthquake
2015-03-01T16:19:08.790Z,38.793335,-122.7973328,1.08,0.51,md,10,90,0.006717,0.04,nc,nc72403735,2015-03-01T17:12:02.591Z,"3km WNW of The Geysers, California",earthquake
2015-03-01T16:25:07.000Z,61.0812,-147.9192,12.1,1.3,ml,,,,0.52,ak,ak11520558,2015-03-05T02:12:35.208Z,"53km NE of Whittier, Alaska",earthquake
2015-03-01T16:25:45.880Z,33.985,-117.194,17.47,1.03,ml,37,40,0.08443,0.24,ci,ci37106143,2015-03-02T17:48:36.840Z,"7km NNE of Moreno Valley, California",earthquake
2015-03-01T16:26:17.360Z,48.2148333,-121.6868333,8.33,0.45,md,7,82,0.1621,0.06,uw,uw60977836,2015-03-02T02:38:30.400Z,"7km SW of Darrington, Washington",earthquake
2015-03-01T16:26:19.220Z,-27.2408,-71.4301,10,4.1,mb,,148,1.01,1.44,us,usc000tu7d,2015-04-12T14:05:58.040Z,"109km W of Copiapo, Chile",earthquake
2015-03-01T16:29:19.330Z,38.7895,-122.7958333,1.23,0.23,md,14,128,0.005776,0.03,nc,nc72403745,2015-03-04T03:54:02.711Z,"3km WNW of The Geysers, California",earthquake
2015-03-01T16:36:51.920Z,-30.1892,-177.1445,10,4.2,mb,,144,1.162,0.63,us,usc000tva7,2015-04-05T16:37:21.040Z,"125km SE of Raoul Island, New Zealand",earthquake
2015-03-01T16:39:12.000Z,60.2859,-139.85,11.4,1.1,ml,,,,0.85,ak,ak11522434,2015-03-05T02:14:00.432Z,"82km N of Yakutat, Alaska",earthquake
2015-03-01T16:39:17.410Z,33.2408333,-116.7715,10.69,1.27,ml,44,46,0.01172,0.25,ci,ci37106159,2015-03-02T17:46:19.223Z,"1km W of Lake Henshaw, California",earthquake
2015-03-01T16:40:26.000Z,62.9879,-150.3686,86.7,1.1,ml,,,,0.49,ak,ak11520585,2015-03-05T02:13:29.553Z,"75km N of Talkeetna, Alaska",earthquake
2015-03-01T16:41:03.100Z,38.831501,-122.7835007,1.84,0.56,md,8,137,0.01066,0.01,nc,nc72403750,2015-03-01T18:02:02.673Z,"5km WNW of Cobb, California",earthquake
2015-03-01T16:49:17.500Z,35.3327,-97.9656,4.899,2.6,mb_lg,,130,,0.74,us,usc000tu7f,2015-04-08T15:46:16.040Z,"2km NW of Minco, Oklahoma",earthquake
2015-03-01T16:50:11.930Z,-23.9842,179.2501,548.12,4.7,mb,,71,5.815,0.88,us,usc000tu7j,2015-04-05T16:55:51.040Z,"South of the Fiji Islands",earthquake
2015-03-01T16:50:30.000Z,61.445,-150.4414,15.9,1.7,ml,,,,1.07,ak,ak11520586,2015-03-05T02:12:35.759Z,"27km WSW of Big Lake, Alaska",earthquake
2015-03-01T16:54:16.000Z,58.8055,-134.3707,7,1.1,ml,,,,0.61,ak,ak11522437,2015-03-05T02:13:37.254Z,"56km N of Juneau, Alaska",earthquake
2015-03-01T16:56:04.660Z,37.664,-118.8613333,6.54,1.52,md,28,102,0.03293,0.05,nc,nc72403755,2015-03-03T22:05:06.493Z,"9km E of Mammoth Lakes, California",earthquake
2015-03-01T16:56:32.790Z,-20.8381,-178.6414,594.14,4.6,mb,,103,4.383,0.74,us,usc000tu7p,2015-04-05T17:02:49.040Z,"21km SSE of Ndoi Island, Fiji",earthquake
2015-03-01T17:03:19.000Z,64.1308,-150.0728,16.3,0.9,ml,,,,0.65,ak,ak11520589,2015-03-05T02:12:33.783Z,"62km WNW of Healy, Alaska",earthquake
2015-03-01T17:04:03.000Z,60.1872,-141.3386,0,1.3,ml,,,,0.25,ak,ak11520591,2015-03-05T02:12:34.508Z,"62km ENE of Cape Yakataga, Alaska",earthquake
2015-03-01T17:09:09.000Z,60.3776,-152.1031,82.3,1.1,ml,,,,0.22,ak,ak11522440,2015-03-05T02:14:01.336Z,"37km ESE of Redoubt Volcano, Alaska",earthquake
2015-03-01T17:10:22.760Z,33.4538333,-116.5923333,9.1,0.48,ml,15,128,0.04158,0.15,ci,ci37106183,2015-03-02T17:46:13.533Z,"14km SE of Anza, California",earthquake
2015-03-01T17:11:55.000Z,61.1375,-152.5885,145.7,3.6,ml,,,,0.82,ak,ak11520593,2015-03-05T02:12:52.165Z,"73km N of Redoubt Volcano, Alaska",earthquake
2015-03-01T17:17:33.055Z,37.2138,-117.029,13.684,0.1,ml,9,167.78,0.234,0.1232,nn,nn00485193,2015-03-01T22:37:03.226Z,"41km NW of Beatty, Nevada",earthquake
2015-03-01T17:21:11.260Z,38.522,-122.4381667,10,1.25,md,12,115,0.1208,0.09,nc,nc72403760,2015-03-03T23:55:02.047Z,"2km ESE of Deer Park, California",earthquake
2015-03-01T17:24:19.000Z,62.4488,-151.6766,92.9,1.3,ml,,,,0.36,ak,ak11520608,2015-03-05T02:12:33.193Z,"82km W of Talkeetna, Alaska",earthquake
2015-03-01T17:27:09.700Z,44.834,-116.0428,15.8,1.8,mc,5,172.799986176001,0.897417,0.09,mb,mb15676731,2015-03-03T19:15:52.448Z,"9km SSE of McCall, Idaho",earthquake
2015-03-01T17:27:40.000Z,64.3446,-151.0648,17.7,0.7,ml,,,,0.7,ak,ak11522443,2015-03-05T02:14:02.013Z,"76km SSW of Manley Hot Springs, Alaska",earthquake
2015-03-01T17:28:14.670Z,33.2695,-116.4255,4.44,0.69,ml,19,101,0.007106,0.32,ci,ci37106191,2015-03-02T17:47:22.730Z,"5km WNW of Borrego Springs, California",earthquake
2015-03-01T17:34:17.900Z,48.4266,-114.2498,10.9,1.4,mc,17,165.599986752001,0.4222082,0.34,mb,mb15202882,2015-03-03T19:15:56.433Z,"6km ENE of Whitefish, Montana",earthquake
2015-03-01T17:43:25.000Z,52.3801,-167.9046,4.3,2.2,ml,,,,0.61,ak,ak11522444,2015-03-05T02:14:02.644Z,"90km SE of Nikolski, Alaska",earthquake
2015-03-01T17:45:49.537Z,37.1006,-117.3859,12.5961,1.41,ml,11,132.74,0.106,0.1794,nn,nn00485167,2015-03-01T18:12:08.501Z,"59km WNW of Beatty, Nevada",earthquake
2015-03-01T17:52:57.000Z,60.3452,-140.2554,14.3,0.8,ml,,,,0.45,ak,ak11522445,2015-03-05T02:13:37.997Z,"93km NNW of Yakutat, Alaska",earthquake
2015-03-01T18:03:34.580Z,46.3096667,-122.3556667,14.64,0.39,md,12,238,0.01036,0.15,uw,uw60977851,2015-03-02T02:42:11.860Z,"28km SSW of Morton, Washington",earthquake
2015-03-01T18:05:43.600Z,33.378,-116.2746667,9.52,0.79,ml,19,98,0.1619,0.23,ci,ci37106199,2015-03-02T17:46:00.143Z,"16km NE of Borrego Springs, California",earthquake
2015-03-01T18:07:31.000Z,60.4252,-152.0026,85.9,1.6,ml,,,,0.42,ak,ak11520636,2015-03-05T02:12:31.099Z,"38km W of Cohoe, Alaska",earthquake
2015-03-01T18:20:48.930Z,38.8343333,-122.801,2.44,1.37,md,45,56,0.009264,0.04,nc,nc72403765,2015-03-07T00:56:04.065Z,"6km WNW of Cobb, California",earthquake
2015-03-01T18:25:22.200Z,18.2898,-66.061,117,2.6,Md,15,133.2,0.02874609,0.2,pr,pr15060005,2015-03-03T21:14:48.040Z,"4km NNW of Bairoa, Puerto Rico",earthquake
2015-03-01T18:28:41.570Z,37.664,-118.861,6.45,1.62,md,33,61,0.03276,0.04,nc,nc72403770,2015-03-03T22:31:03.906Z,"9km E of Mammoth Lakes, California",earthquake
2015-03-01T18:30:16.830Z,-6.3933,130.9897,148.64,4,mb,,103,1.608,0.99,us,usc000tva5,2015-04-06T14:01:43.040Z,"175km NNW of Saumlaki, Indonesia",earthquake
2015-03-01T18:33:50.000Z,61.1515,-147.1547,0,1.3,ml,,,,0.93,ak,ak11520641,2015-03-05T02:13:40.785Z,"43km W of Valdez, Alaska",earthquake
2015-03-01T18:36:30.090Z,-6.8559,128.2489,299.93,4.1,mb,,71,3.225,1.04,us,usc000tv9j,2015-04-06T14:05:29.040Z,"Banda Sea",earthquake
2015-03-01T18:39:57.480Z,-6.6707,154.7465,42.1,4.2,mb,,173,3.56,1.36,us,usc000tv9f,2015-04-06T14:16:15.040Z,"90km WSW of Panguna, Papua New Guinea",earthquake
2015-03-01T18:57:01.340Z,37.66,-117.0896,10.1687,1.32,ml,18,134.55,0.428,0.1807,nn,nn00485179,2015-03-01T22:30:27.097Z,"13km ESE of Goldfield, Nevada",earthquake
2015-03-01T18:57:06.500Z,36.8518333,-120.8213333,10.15,1.82,md,53,142,0.007275,0.09,nc,nc72403780,2015-03-06T05:59:04.443Z,"19km SW of South Dos Palos, California",earthquake
2015-03-01T18:58:08.000Z,61.1695,-147.1283,0,1.2,ml,,,,0.84,ak,ak11520669,2015-03-05T02:13:41.380Z,"42km W of Valdez, Alaska",earthquake
2015-03-01T19:01:22.000Z,64.2929,-148.6421,11.7,0.5,ml,,,,0.52,ak,ak11520670,2015-03-05T02:12:31.957Z,"39km SE of North Nenana, Alaska",earthquake
2015-03-01T19:01:47.755Z,39.2881,-120.3761,5.4771,0.67,ml,9,217.27,0.077,0.0802,nn,nn00485613,2015-03-04T00:07:54.478Z,"17km WSW of Truckee, California",earthquake
2015-03-01T19:03:04.320Z,35.938,-118.0638333,13.03,0.83,ml,17,86,0.05959,0.22,ci,ci37106215,2015-03-02T17:45:53.704Z,"14km W of Little Lake, California",earthquake
2015-03-01T19:04:13.400Z,19.4058,-155.2833,2,1.8,Ml,,39.6,0.00898315,0.15,hv,hv60862876,2015-03-01T19:10:00.140Z,"5km WSW of Volcano, Hawaii",earthquake
2015-03-01T19:07:55.000Z,63.4548,-151.3608,2,0.8,ml,,,,0.53,ak,ak11520671,2015-03-05T02:13:30.297Z,"120km W of Cantwell, Alaska",earthquake
2015-03-01T19:11:48.090Z,-28.0432,26.7825,8.09,4.6,mb,,127,1.461,0.85,us,usc000tva2,2015-04-06T14:19:52.040Z,"9km SE of Welkom, South Africa",earthquake
2015-03-01T19:16:26.000Z,60.2167,-152.6788,101.9,1.2,ml,,,,0.29,ak,ak11522451,2015-03-05T02:14:03.587Z,"30km S of Redoubt Volcano, Alaska",earthquake
2015-03-01T19:21:56.240Z,36.6669,137.5007,242.98,4.7,mb,,49,0.578,0.53,us,usc000tu9b,2015-03-03T23:42:07.040Z,"12km ESE of Kamiichi, Japan",earthquake
2015-03-01T19:32:07.000Z,61.7562,-150.0162,31.3,1.8,ml,,,,0.75,ak,ak11520674,2015-03-05T02:12:21.827Z,"1km NE of Willow, Alaska",earthquake
2015-03-01T19:35:48.000Z,63.2063,-151.4037,8.4,0.6,ml,,,,0.38,ak,ak11522453,2015-03-05T02:14:07.060Z,"118km NNW of Talkeetna, Alaska",earthquake
2015-03-01T19:44:33.000Z,61.8594,-151.1993,70.2,1.2,ml,,,,0.29,ak,ak11522454,2015-03-05T02:14:04.313Z,"62km WNW of Willow, Alaska",earthquake
2015-03-01T19:45:45.750Z,38.7911667,-122.7615,1.68,0.19,md,16,58,0.00955,0.05,nc,nc72403785,2015-03-04T04:15:05.491Z,"1km NNW of The Geysers, California",earthquake
2015-03-01T19:47:44.580Z,46.6106667,-119.8521667,6.63,1.01,md,12,172,0.05222,0.1,uw,uw60977881,2015-03-02T02:44:19.820Z,"9km SSE of Desert Aire, Washington",earthquake
2015-03-01T19:48:47.000Z,60.1693,-141.3843,0,1.2,ml,,,,0.5,ak,ak11520682,2015-03-05T02:13:30.918Z,"59km ENE of Cape Yakataga, Alaska",earthquake
